census_id_pid6,muniname,statename,yr_incorp
164417,CITY OF ALDEN,IOWA,1879
208014,CITY OF ALEXANDER,IOWA,1902
208031,CITY OF ALGONA,IOWA,1872
193321,CITY OF ALLEMAN,IOWA,1973
164596,CITY OF ALLERTON,IOWA,1874
126575,CITY OF ALLISON,IOWA,1881
185376,CITY OF ALTA,IOWA,1878
126588,CITY OF ALTA VISTA,IOWA,1894
104475,CITY OF ALTON,IOWA,1883
208055,CITY OF ALTOONA,IOWA,1876
126661,CITY OF ALVORD,IOWA,1892
164569,CITY OF AMES,IOWA,1869
164457,CITY OF ANAMOSA,IOWA,1867
164349,CITY OF ANDOVER,IOWA,1910
190200,CITY OF ANDREW,IOWA,1863
164325,CITY OF ANITA,IOWA,1875
126690,CITY OF ANKENY,IOWA,1903
104495,CITY OF ANTHON,IOWA,1890
164312,CITY OF APLINGTON,IOWA,1877
212008,CITY OF ARCADIA,IOWA,1881
211718,CITY OF ARCHER,IOWA,1902
164313,CITY OF AREDALE,IOWA,1920
126597,CITY OF ARION,IOWA,1894
204487,CITY OF ARISPE,IOWA,1904
204463,CITY OF ARLINGTON,IOWA,1985
164390,CITY OF ARMSTRONG,IOWA,1895
201757,CITY OF ARNOLDS PARK,IOWA,1897
208025,CITY OF ARTHUR,IOWA,1897
164379,CITY OF ASBURY,IOWA,1933
208047,CITY OF ASHTON,IOWA,1885
193308,CITY OF ASPINWALL,IOWA,1914
164513,CITY OF ATALISSA,IOWA,1900
164289,CITY OF ATKINS,IOWA,1917
211248,CITY OF ATLANTIC,IOWA,1869
126699,CITY OF AUBURN,IOWA,1887
164287,CITY OF AUDUBON,IOWA,1880
164335,CITY OF AURELIA,IOWA,1879
164306,CITY OF AURORA,IOWA,1899
164539,CITY OF AVOCA,IOWA,1874
204480,CITY OF AYRSHIRE,IOWA,1895
138249,CITY OF BADGER,IOWA,1899
208019,CITY OF BAGLEY,IOWA,1891
164438,CITY OF BALDWIN,IOWA,1881
104382,CITY OF BALLTOWN,IOWA,1933
164464,CITY OF BANCROFT,IOWA,1884
126611,CITY OF BANKSTON,IOWA,1933
185400,CITY OF BARNES CITY,IOWA,1899
104487,CITY OF BARNUM,IOWA,1894
207999,CITY OF BASSETT,IOWA,1896
138225,CITY OF BATAVIA,IOWA,1868
164434,CITY OF BATTLE CREEK,IOWA,1880
164442,CITY OF BAXTER,IOWA,1894
126625,CITY OF BAYARD,IOWA,1883
208038,CITY OF BEACON,IOWA,1874
164549,CITY OF BEACONSFIELD,IOWA,1990
208018,CITY OF BEAMAN,IOWA,1884
126566,CITY OF BEAVER,IOWA,1912
208067,CITY OF BEDFORD,IOWA,1866
164290,CITY OF BELLE PLAINE,IOWA,1868
208027,CITY OF BELLEVUE,IOWA,1851
184215,CITY OF BELMOND,IOWA,1881
138199,CITY OF BENNETT,IOWA,1896
126696,CITY OF BENTON,IOWA,1900
104342,CITY OF BERKLEY,IOWA,1912
138214,CITY OF BERNARD,IOWA,1897
126657,CITY OF BERTRAM,IOWA,1914
104470,CITY OF BETTENDORF,IOWA,1903
126662,CITY OF BEVINGTON,IOWA,1916
138244,CITY OF BIRMINGHAM,IOWA,1856
164409,CITY OF BLAIRSBURG,IOWA,1900
104337,CITY OF BLAIRSTOWN,IOWA,1868
104481,CITY OF BLAKESBURG,IOWA,1900
126684,CITY OF BLANCHARD,IOWA,1880
126675,CITY OF BLENCOE,IOWA,1891
104478,CITY OF BLOCKTON,IOWA,1890
212010,CITY OF BLOOMFIELD,IOWA,1855
126701,CITY OF BLUE GRASS,IOWA,1903
192048,CITY OF BODE,IOWA,1892
204488,CITY OF BONAPARTE,IOWA,1899
104456,CITY OF BONDURANT,IOWA,1897
164300,CITY OF BOONE,IOWA,1876
208004,CITY OF BOUTON,IOWA,1911
164301,CITY OF BOXHOLM,IOWA,1913
126708,CITY OF BOYDEN,IOWA,1889
208048,CITY OF BRADDYVILLE,IOWA,1880
164431,CITY OF BRADGATE,IOWA,1893
126570,CITY OF BRANDON,IOWA,1905
190186,CITY OF BRAYTON,IOWA,1899
164319,CITY OF BREDA,IOWA,1883
207989,CITY OF BRIDGEWATER,IOWA,1905
104485,CITY OF BRIGHTON,IOWA,1870
190188,CITY OF BRISTOW,IOWA,1881
164413,CITY OF BRITT,IOWA,1881
164616,CITY OF BRONSON,IOWA,1967
126695,CITY OF BROOKLYN,IOWA,1869
208052,CITY OF BRUNSVILLE,IOWA,1911
164355,CITY OF BUCK GROVE,IOWA,1906
126629,CITY OF BUCKEYE,IOWA,1901
164555,CITY OF BUFFALO,IOWA,1875
164605,CITY OF BUFFALO CENTER,IOWA,1894
164374,CITY OF BURLINGTON,IOWA,1845
225054,CITY OF BURT,IOWA,1893
208040,CITY OF BUSSEY,IOWA,1895
204462,CITY OF CALAMUS,IOWA,1875
126725,CITY OF CALLENDER,IOWA,1893
204492,CITY OF CALMAR,IOWA,1869
104443,CITY OF CALUMET,IOWA,1898
164350,CITY OF CAMANCHE,IOWA,1857
164570,CITY OF CAMBRIDGE,IOWA,1881
164584,CITY OF CANTRIL,IOWA,1874
190185,CITY OF CARBON,IOWA,1903
208072,CITY OF CARLISLE,IOWA,1870
164502,CITY OF CARPENTER,IOWA,1880
164320,CITY OF CARROLL,IOWA,1869
185408,CITY OF CARSON,IOWA,1881
126693,CITY OF CARTER LAKE,IOWA,1930
164380,CITY OF CASCADE,IOWA,1880
185387,CITY OF CASEY,IOWA,1880
104494,CITY OF CASTALIA,IOWA,1901
201768,CITY OF CASTANA,IOWA,1891
164296,CITY OF CEDAR FALLS,IOWA,1858
164470,CITY OF CEDAR RAPIDS,IOWA,1849
193315,CITY OF CENTER POINT,IOWA,1875
207991,CITY OF CENTERVILLE,IOWA,1857
126658,CITY OF CENTRAL CITY,IOWA,1889
164381,CITY OF CENTRALIA,IOWA,1933
164482,CITY OF CHARITON,IOWA,1874
204464,CITY OF CHARLES CITY,IOWA,1869
164351,CITY OF CHARLOTTE,IOWA,1904
126598,CITY OF CHARTER OAK,IOWA,1891
164564,CITY OF CHATSWORTH,IOWA,1900
164576,CITY OF CHELSEA,IOWA,1878
204460,CITY OF CHEROKEE,IOWA,1873
164429,CITY OF CHESTER,IOWA,1900
126719,CITY OF CHILLICOTHE,IOWA,1881
208016,CITY OF CHURDAN,IOWA,1884
126559,CITY OF CINCINNATI,IOWA,1875
164599,CITY OF CLARE,IOWA,1892
164328,CITY OF CLARENCE,IOWA,1866
164521,CITY OF CLARINDA,IOWA,1866
208079,CITY OF CLARION,IOWA,1881
104349,CITY OF CLARKSVILLE,IOWA,1874
211326,CITY OF CLAYTON,IOWA,1901
190190,CITY OF CLEAR LAKE,IOWA,1882
126716,CITY OF CLEARFIELD,IOWA,1871
104361,CITY OF CLEGHORN,IOWA,1901
193316,CITY OF CLEMONS,IOWA,1903
164391,CITY OF CLERMONT,IOWA,1875
126595,CITY OF CLINTON,IOWA,1857
126723,CITY OF CLIO,IOWA,1882
164538,CITY OF CLIVE,IOWA,1856
138241,CITY OF CLUTIER,IOWA,1901
164510,CITY OF COBURG,IOWA,
104427,CITY OF COGGON,IOWA,1892
208049,CITY OF COIN,IOWA,1881
126605,CITY OF COLESBURG,IOWA,1893
104410,CITY OF COLFAX,IOWA,1875
164522,CITY OF COLLEGE SPRINGS,IOWA,1875
126711,CITY OF COLLINS,IOWA,1894
211249,CITY OF COLO,IOWA,1876
164476,CITY OF COLUMBUS CITY,IOWA,1880
164477,CITY OF COLUMBUS JUNCTION,IOWA,1874
164394,CITY OF COLWELL,IOWA,1921
126680,CITY OF CONESVILLE,IOWA,1874
126623,CITY OF CONRAD,IOWA,1886
138242,CITY OF CONWAY,IOWA,1878
225790,CITY OF COON RAPIDS,IOWA,1882
126634,CITY OF COPPOCK,IOWA,1901
164451,CITY OF CORALVILLE,IOWA,1873
104331,CITY OF CORNING,IOWA,1871
208075,CITY OF CORRECTIONVILLE,IOWA,1882
204470,CITY OF CORWITH,IOWA,1886
138247,CITY OF CORYDON,IOWA,1867
164478,CITY OF COTTER,IOWA,1912
225791,CITY OF COULTER,IOWA,1909
164540,CITY OF COUNCIL BLUFFS,IOWA,1853
164528,CITY OF CRAIG,IOWA,1911
190211,CITY OF CRAWFORDSVILLE,IOWA,1891
126694,CITY OF CRESCENT,IOWA,1959
164430,CITY OF CRESCO,IOWA,1868
164582,CITY OF CRESTON,IOWA,1871
208069,CITY OF CROMWELL,IOWA,1893
164414,CITY OF CRYSTAL LAKE,IOWA,1898
126581,CITY OF CUMBERLAND,IOWA,1893
126721,CITY OF CUMMING,IOWA,1924
104447,CITY OF CURLEW,IOWA,1902
164612,CITY OF CUSHING,IOWA,1892
204481,CITY OF CYLINDER,IOWA,1900
208024,CITY OF DAKOTA CITY,IOWA,1878
164360,CITY OF DALLAS CENTER,IOWA,1880
126622,CITY OF DANA,IOWA,1907
193326,CITY OF DANBURY,IOWA,1881
190194,CITY OF DANVILLE,IOWA,1902
208060,CITY OF DAVENPORT,IOWA,1881
164365,CITY OF DAVIS CITY,IOWA,1877
164361,CITY OF DAWSON,IOWA,1908
164600,CITY OF DAYTON,IOWA,1881
104374,CITY OF DE SOTO,IOWA,1875
138206,CITY OF DE WITT,IOWA,1858
164366,CITY OF DECATUR CITY,IOWA,1875
193325,CITY OF DECORAH,IOWA,1857
126580,CITY OF DEDHAM,IOWA,1884
104466,CITY OF DEEP RIVER,IOWA,1887
208063,CITY OF DEFIANCE,IOWA,1882
164369,CITY OF DELAWARE,IOWA,1915
138212,CITY OF DELHI,IOWA,1909
104370,CITY OF DELMAR,IOWA,1876
164356,CITY OF DELOIT,IOWA,1900
104416,CITY OF DELTA,IOWA,1877
164357,CITY OF DENISON,IOWA,1875
